Stock Name,investor,Action,bulk_deal_date,bulk_deal_value,Quantity,Avg Price,Quantity Held,holding_average_price,profit_loss,Holder Name,holdings_change
Time Technoplast Ltd.,ashish-kacholia,Bought,2017-05-03,28.75,2500000,115.0,,,,KACHOLIA ASHISH,
Parag Milk Foods Ltd.,reliance-group,Sold,2017-04-26,10.9721648,442426,248.0,,,,RELIANCE STRATEGIC INVESTMENTS LIMITED,
Indian Terrain Fashions Ltd.,reliance-group,Bought,2017-04-25,3.9956,200000,199.78,,,,RELIANCE MUTUAL FUND A/C RELIANCE EQUITY SAVINGS FUND,
Indian Terrain Fashions Ltd.,reliance-group,Bought,2017-04-25,7.9912,400000,199.78,,,,RELIANCE MUTUAL FUND A/C. SMALL CAP FUND,
Radico Khaitan Ltd.,madhusudan-kela,Bought,2017-04-20,8.2454697,704741,117.0,,,,MADHURI MADHUSUDAN KELA,
Prime Focus Ltd.,reliance-group,Bought,2017-03-30,886.73760045,104939361,84.5,,,,RELIANCE MEDIAWORKS FINANCIAL SERVICES PRIVATE LIMITED,
Prime Focus Ltd.,reliance-group,Bought,2017-03-30,886.73760045,104939361,84.5,,,,RELIANCE MEDIAWORKS FINANCIAL SERVICES PRIVATE LIMITED,
Prime Focus Ltd.,reliance-group,Sold,2017-03-30,886.73760045,104939361,84.5,,,,RELIANCE MEDIAWORKS LIMITED,
Prime Focus Ltd.,reliance-group,Sold,2017-03-30,886.73760045,104939361,84.5,,,,RELIANCE MEDIAWORKS LIMITED,
Aurionpro Solutions Ltd.,reliance-group,Bought,2017-03-29,10.296,858000,120.0,,,,RELIANCE SPOT EXCHANGE INFRASTRUCTURE LTD,
Aurionpro Solutions Ltd.,reliance-group,Sold,2017-03-29,10.296,858000,120.0,,,,RELIANCE CAPITAL LTD,
Carysil Ltd.,ashish-kacholia,Sold,2017-03-29,11.415984,221240,516.0,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Emco Ltd.,reliance-group,Bought,2017-03-29,5.30439,1943000,27.3,,,,RELIANCE SPOT EXCHANGE INFRASTRUCTURE LTD,
Emco Ltd.,reliance-group,Sold,2017-03-29,5.30439,1943000,27.3,,,,RELIANCE CAPITAL LTD,
Kinetic Engineering Ltd.,reliance-group,Bought,2017-03-29,0.168984375,321875,5.25,1090902.0,134.56754135568548,-129.31754135568548,RELIANCE SPOT EXCHANGE INFRASTRUCTURE LTD,-0.4
Kinetic Engineering Ltd.,reliance-group,Sold,2017-03-29,0.168984375,321875,5.25,1090902.0,134.56754135568548,-129.31754135568548,RELIANCE CAPITAL LTD,-0.4
Lokesh Machines Ltd.,ashish-kacholia,Bought,2017-03-29,3.71025,450000,82.45,,,,SURYAVANSHI COMMOTRADE PVT LTD,
Lokesh Machines Ltd.,ashish-kacholia,Sold,2017-03-29,13.158399999999999,1600000,82.24,,,,KACHOLIA ASHISH,
Man Infraconstruction Ltd.,reliance-group,Bought,2017-03-29,11.9,2800000,42.5,,,,RELIANCE SPOT EXCHANGE INFRASTRUCTURE LTD,
Man Infraconstruction Ltd.,reliance-group,Sold,2017-03-29,11.9,2800000,42.5,,,,RELIANCE CAPITAL LTD,
Mangalore Chemicals & Fertilizers Ltd.,reliance-group,Bought,2017-03-29,34.056495,5885000,57.87,,,,RELIANCE SPOT EXCHANGE INFRASTRUCTURE LTD,
Mangalore Chemicals & Fertilizers Ltd.,reliance-group,Sold,2017-03-29,34.056495,5885000,57.87,,,,RELIANCE CAPITAL LTD,
Saregama India Ltd.,reliance-group,Bought,2017-03-29,28.837512,1188000,242.74,,,,RELIANCE SPOT EXCHANGE INFRASTRUCTURE LTD,
Saregama India Ltd.,reliance-group,Sold,2017-03-29,28.837512,1188000,242.74,,,,RELIANCE CAPITAL LTD,
Reliance Power Ltd.,reliance-group,Bought,2017-03-27,228.2527776,47552662,48.0,1007239920.0,21.350027508838213,26.649972491161787,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-27,228.2527776,47552662,48.0,1007239920.0,21.350027508838213,26.649972491161787,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-27,228.2527776,47552662,48.0,1007239920.0,21.350027508838213,26.649972491161787,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-27,228.2527776,47552662,48.0,1007239920.0,21.350027508838213,26.649972491161787,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-24,287.4,60000000,47.9,1007239920.0,21.350027508838213,26.549972491161785,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-24,287.4,60000000,47.9,1007239920.0,21.350027508838213,26.549972491161785,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-24,287.4,60000000,47.9,1007239920.0,21.350027508838213,26.549972491161785,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-24,287.4,60000000,47.9,1007239920.0,21.350027508838213,26.549972491161785,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-23,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-23,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-23,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-23,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Cords Cable Industries Ltd.,mukul,Sold,2017-03-22,11.4,1500000,76.0,,,,MUKUL MAHAVIR AGRAWAL,
Cords Cable Industries Ltd.,mukul,Sold,2017-03-22,11.4,1500000,76.0,,,,MUKUL MAHAVIR AGRAWAL,
Cords Cable Industries Ltd.,mukulprasad,Sold,2017-03-22,11.4,1500000,76.0,,,,MUKUL MAHAVIR AGRAWAL,
Cords Cable Industries Ltd.,mukulprasad,Sold,2017-03-22,11.4,1500000,76.0,,,,MUKUL MAHAVIR AGRAWAL,
Reliance Power Ltd.,reliance-group,Bought,2017-03-22,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-22,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-22,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-22,283.5,60000000,47.25,1007239920.0,21.350027508838213,25.899972491161787,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-21,288.6,60000000,48.1,1007239920.0,21.350027508838213,26.749972491161788,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-21,288.6,60000000,48.1,1007239920.0,21.350027508838213,26.749972491161788,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-21,288.6,60000000,48.1,1007239920.0,21.350027508838213,26.749972491161788,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-21,288.6,60000000,48.1,1007239920.0,21.350027508838213,26.749972491161788,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-20,286.2,60000000,47.7,1007239920.0,21.350027508838213,26.34997249116179,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Bought,2017-03-20,286.2,60000000,47.7,1007239920.0,21.350027508838213,26.34997249116179,RELIANCE WIND TURBINE INSTALLATORS INDUSTRIES PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-20,286.2,60000000,47.7,1007239920.0,21.350027508838213,26.34997249116179,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Reliance Power Ltd.,reliance-group,Sold,2017-03-20,286.2,60000000,47.7,1007239920.0,21.350027508838213,26.34997249116179,RELIANCE INFRADEVELOPMENT PRIVATE LIMITED,1.49
Apar Industries Ltd.,reliance-group,Bought,2017-03-17,42.3,600000,705.0,,,,RELIANCE MUTUAL FUND - RELIANCE SMALL CAP FUND,
Capital First Ltd.,reliance-group,Bought,2017-03-16,10.32825,150000,688.55,,,,RELIANCE MUTUAL FUND,
B C Power Controls Ltd.,ashok-kumar-jain,Sold,2017-03-15,0.428,80000,53.5,,,,ASHOK KUMAR JAIN HUF,
Geometric Limited,reliance-group,Bought,2017-03-08,17.001684,650160,261.5,,,,RELIANCE MUTUAL FUND,
Geometric Limited,reliance-group,Bought,2017-03-03,19.516087500000005,752500,259.35,,,,RELIANCE MUTUAL FUND,
Karur Vysya Bank Ltd.,reliance-group,Bought,2017-02-17,63.135,6900000,91.5,,,,RELIANCE GROWTH FUND,
Karur Vysya Bank Ltd.,reliance-group,Bought,2017-02-17,40.26,4400000,91.5,,,,RELIANCE SMALL CAP FUND,
Intellect Design Arena Ltd.,jhunjhunwala,Sold,2017-02-14,12.035,1000000,120.35,,,,RAKESH RADHEYSHYAM JHUNJHUNWALA,
Intellect Design Arena Ltd.,jhunjhunwala,Sold,2017-02-14,38.90212,3230000,120.44,,,,REKHA RAKESH JHUNJHUNWALA,
Trinethra Infra Ventures Ltd.,reliance-group,Sold,2017-02-14,0.003214572,169188,0.19,,,,RELIANCE CAPITAL PARTNERS,
Trinethra Infra Ventures Ltd.,reliance-group,Sold,2017-02-13,0.009447028,497212,0.19,,,,RELIANCE CAPITAL PARTNERS,
Reliance Chemotex Industries Ltd.,ashok-kumar-jain,Sold,2017-02-10,0.168821594,25126,67.19,,,,ASHOK KUMAR JAIN,
Aptech Ltd.,ashish-kacholia,Bought,2017-02-09,4.917217408,219872,223.64,,,,ASHISH RAMCHANDRA KACHOLIA,
Prabhat Dairy Ltd.,reliance-group,Bought,2017-02-07,0.739424,56000,132.04,,,,RELIANCE CAPITAL LTD,
Prabhat Dairy Ltd.,reliance-group,Sold,2017-02-07,36.4,2800000,130.0,,,,RELIANCE CAPITAL LTD,
Karnataka Bank Ltd.,kedia,Bought,2017-02-06,18.327,1500000,122.18,,,,KEDIA VIJAY KISHANLAL,
Ganesh Housing Corporation Ltd.,reliance-group,Sold,2017-02-01,2.11957515,257950,82.17,,,,RELIANCE MUTUAL FUND,
JK Cement Ltd.,reliance-group,Bought,2017-01-25,41.33937,586000,705.45,,,,RELIANCE MUTUAL FUND - RELIANCE SMALL CAP FUND,
AYM Syntex Ltd.,ashish-kacholia,Sold,2017-01-18,3.0294518730000006,369761,81.93,,,,KACHOLIA ASHISH,
Aastamangalam Finance Ltd.,ashok-kumar-jain,Sold,2017-01-13,0.05010806,23252,21.55,,,,ASHOK KUMAR JAIN,
Aastamangalam Finance Ltd.,ashok-kumar-jain,Bought,2017-01-06,0.09115,50000,18.23,,,,ASHOK KUMAR JAIN,
Geometric Limited,reliance-group,Bought,2017-01-06,8.91182138,355180,250.91,,,,RELIANCE MUTUAL FUND A/C. RELIANCE ARBITRAGE ADVANTAGE FUND,
Aro Granite Industries Ltd.,dilipkumar-lakhi,Sold,2017-01-02,0.8925,125000,71.4,787024.0,48.53727459391328,22.862725406086724,DILIPKUMAR VISHINDAS LAKHI,-0.74
Aditya Birla Nuvo Limited,reliance-group,Sold,2016-12-30,226.64672,1659200,1366.0,,,,RELIANCE GROWTH FUND,
Aditya Birla Nuvo Limited,reliance-group,Sold,2016-12-30,95.62,700000,1366.0,,,,RELIANCE REGULAR SAVING FUND EQUITY OPTION,
Aditya Birla Nuvo Limited,reliance-group,Sold,2016-12-30,98.8984,724000,1366.0,,,,RELIANCE TAX SAVER ELSS FUND,
Welspun Enterprises Ltd.,dilipkumar-lakhi,Bought,2016-12-26,10.674343316000002,1725007,61.88,8954506.0,335.8532564498812,-273.9732564498812,DILIPKUMAR VISHINDAS LAKHI,0.0
Deepak Nitrite Ltd.,reliance-group,Bought,2016-12-23,30.396803432,3573572,85.06,,,,RELIANCE MUTUAL FUND - RELIANCE SMALL CAP FUND,
Indian Terrain Fashions Ltd.,reliance-group,Bought,2016-12-12,13.0355,899000,145.0,,,,RELIANCE MUTUAL FUND,
Delta Corp Ltd.,jhunjhunwala,Bought,2016-11-17,13.3175,1250000,106.54,,,,RARE ENTERPRISES,
NCC Ltd.,reliance-group,Bought,2016-10-21,116.1,13500000,86.0,,,,RELIANCE BANKING FUND,
Mahindra EPC Irrigation Ltd.,reliance-group,Sold,2016-10-03,7.77051,517000,150.3,,,,RELIANCE CAPITAL LTD,
Vivimed Labs Ltd.,ashish-kacholia,Bought,2016-09-27,12.43210265,1373713,90.5,,,,KACHOLIA ASHISH,
Tentiwala Metal Products Ltd.,ashok-kumar-jain,Bought,2016-09-19,0.012,20000,6.0,,,,ASHOK KUMAR JAIN AND SONS HUF,
Tentiwala Metal Products Ltd.,ashok-kumar-jain,Sold,2016-09-19,0.0189,30000,6.3,,,,ASHOK KUMAR JAIN AND SONS HUF,
Dhabriya Polywood Ltd.,mukul,Bought,2016-09-15,5.563875,1002500,55.5,506613.0,413.1358650488637,-357.6358650488637,MUKUL MAHAVIRPRASAD AGRAWAL,-5.79
Dhabriya Polywood Ltd.,mukulprasad,Bought,2016-09-15,5.563875,1002500,55.5,506613.0,413.1358650488637,-357.6358650488637,MUKUL MAHAVIRPRASAD AGRAWAL,3.47
NAVA Ltd.,reliance-group,Bought,2016-09-15,44.4701712,3970551,112.0,,,,RELIANCE MUTUAL FUND (SCHEME RELIANCE CAPITAL TRUSTEE CO.,
Aptech Ltd.,jhunjhunwala,Bought,2016-09-07,7.978533856,513056,155.51,25357236.0,253.00076080847296,-97.49076080847297,REKHA RAKESH JHUNJHUNWALA,0.02
Voltamp Transformers Ltd.,reliance-group,Bought,2016-09-01,51.088,659200,775.0,,,,RELIANCE MUTUAL FUND,
Agro Tech Foods Ltd.,reliance-group,Sold,2016-08-23,16.2225,309000,525.0,,,,RELIANCE GROWTH FUND,
Healthcare Global Enterprises Ltd.,reliance-group,Bought,2016-08-22,26.462184,1260104,210.0,,,,RELIANCE MUTUAL FUND,
Honda India Power Products Ltd.,reliance-group,Bought,2016-08-10,24.36075,200500,1215.0,,,,RELIANCE MUTUAL FUND,
Honda India Power Products Ltd.,reliance-group,Bought,2016-08-10,15.6006,128400,1215.0,,,,Reliance Capital Trustee Co Ltd A/c MF,
Aptech Ltd.,jhunjhunwala,Bought,2016-08-09,6.4134,700000,91.62,25357236.0,253.00076080847296,-161.38076080847296,RAKESH RADHEYSHYAM JHUNJHUNWALA,0.02
Advanced Enzyme Technologies Ltd.,reliance-group,Bought,2016-08-01,24.5886,200000,1229.43,,,,RELIANCE MUTUAL FUND-VISION FUND,
Astra Microwave Products Ltd.,reliance-group,Bought,2016-08-01,8.4035,700000,120.05,,,,RELIANCE MUTUAL FUND,
Nahar Industrial Enterprises Ltd.,ashish-dhawan,Sold,2016-07-26,2.21133,201030,110.0,,,,ASHISH DHAWAN,
Max India Ltd.(Old),reliance-group,Bought,2016-07-22,19.167,1500000,127.78,,,,RELIALNCE MUTUAL FUND A/C RELIANCE GROWTH FUND,
Max India Ltd.(Old),reliance-group,Bought,2016-07-22,25.556,2000000,127.78,,,,RELIALNCE MUTUAL FUND A/C RELIANCE PHARMA FUND,
Max India Ltd.(Old),reliance-group,Bought,2016-07-22,25.556,2000000,127.78,,,,RELIANCE MUTUAL FUND A/C REL EQ OPP FUND RCT REOF,
UFO Moviez India Ltd.,reliance-group,Bought,2016-07-22,10.722,200000,536.1,,,,RELIANCE CAPI TRUSTEE CO. LTDA/C RELIANCE REGU.SAVING FD BAL OP.,
UFO Moviez India Ltd.,reliance-group,Bought,2016-07-22,8.63121,161000,536.1,,,,RELIANCE LIFE INSURANCE COMPANY LIMITED,
Aro Granite Industries Ltd.,dilipkumar-lakhi,Sold,2016-07-18,0.7043695879999999,90142,78.14,787024.0,48.53727459391328,29.60272540608672,DILIPKUMAR VISHINDAS LAKHI,-0.74
TAAL Enterprises Ltd.,mukul,Bought,2016-07-14,0.759875,25000,303.95,277931.0,2728.734829867845,-2424.784829867845,MUKUL AGRAWAL,0.0
Unitech Ltd.,dilipkumar-lakhi,Bought,2016-07-12,13.248225140999999,18073977,7.33,122782004.0,4.700200201977482,2.6297997980225185,DILIPKUMAR VISHINDAS LAKHI,0.16
Birla Corporation Ltd.,reliance-group,Bought,2016-07-11,54.2,1000000,542.0,,,,RELIANCE MUTUAL FUND,
Dhanlaxmi Bank Ltd.,dilipkumar-lakhi,Sold,2016-07-07,2.87576463,973186,29.55,,,,DILIPKUMAR VISHINDAS LAKHI,
Sunil Hitech Engineers Ltd.,ashish-kacholia,Sold,2016-07-05,3.00663895,162785,184.7,,,,SURYAVANSHI COMMOTRADE PVT LTD,
Arman Financial Services Ltd.,reliance-group,Bought,2016-06-30,3.5329125,181175,195.0,,,,RELIANCE MUTUAL FUND,
SPML Infra Ltd.,ashish-dhawan,Sold,2016-06-29,2.070452521,288083,71.87,,,,ASHISH DHAWAN,
Max Ventures and Industries Ltd.,reliance-group,Bought,2016-06-22,5.885379675,1245583,47.25,,,,RELIANCE MUTUAL FUND RELIANCE SMALL CAP FUND,
Max Ventures and Industries Ltd.,reliance-group,Sold,2016-06-22,2.680242075,567247,47.25,,,,RELIANCE MUTUAL FUND RELIANCE GROWTH FUND,
Unitech Ltd.,dilipkumar-lakhi,Bought,2016-06-17,17.774685018,33285927,5.34,122782004.0,4.700200201977482,0.6397997980225183,DILIPKUMAR VISHINDAS LAKHI,0.16
Redington Ltd.,reliance-group,Sold,2016-06-06,22.1276,2068000,107.0,,,,RELIANCE MUTUAL FUND,
Goodluck India Ltd.,reliance-group,Bought,2016-05-26,12.825,1350000,95.0,,,,RELIANCE MUTUAL FUND- A/C RELIANCE SMALL CAP FUND,
Goodluck India Ltd.,reliance-group,Bought,2016-05-26,13.409099999999999,1410000,95.1,,,,RELIANCE MUTUAL FUND- A/C RELIANCE SMALL CAP FUND,
GHCL Ltd.,ashish-kacholia,Bought,2016-05-24,24.347645,1480100,164.5,,,,KACHOLIA ASHISH,
Karnataka Bank Ltd.,kedia,Bought,2016-05-23,12.195,1000000,121.95,,,,VIJAY KISHANLAL KEDIA,
Reliance Chemotex Industries Ltd.,ashok-kumar-jain,Sold,2016-05-19,0.25536252000000004,33285,76.72,,,,ASHOK KUMAR JAIN,
Hindustan Flurocarbons Ltd.,dilipkumar-lakhi,Bought,2016-05-18,0.270359374,525991,5.14,,,,DILIPKUMAR VISHINDAS LAKHI,
V-Mart Retail Ltd.,ashish-dhawan,Bought,2016-05-18,45.45,900000,505.0,,,,ASHISH DHAWAN,
V-Mart Retail Ltd.,ashish-dhawan,Bought,2016-05-18,45.45,900000,505.0,,,,ASHISH DHAWAN,
Megasoft Ltd.,ashish-dhawan,Sold,2016-04-06,0.42350175300000004,633037,6.69,,,,ASHISH DHAWAN,
Greenply Industries Ltd.,ashish-dhawan,Sold,2016-04-05,18.408347981,1028227,179.03,,,,ASHISH DHAWAN,
India Cements Ltd.,rk_damani,Bought,2016-03-31,5.50875,650000,84.75,64398190.0,217.2995855939429,-132.5495855939429,GOPIKISHAN SHIVKISHAN DAMANI,0.0
B L Kashyap & Sons Ltd.,rk_damani,Bought,2016-03-30,1.055,844000,12.5,,,,DAMANI GOPIKISHAN S,
GOCL Corporation Ltd.,dilipkumar-lakhi,Bought,2016-03-30,12.7049279,927367,137.0,677043.0,539.6998418121153,-402.6998418121153,DILIPKUMAR VISHINDAS LAKHI,-0.28
HCL Infosystems Ltd.,rk_damani,Bought,2016-03-30,3.915,900000,43.5,,,,DAMANI GOPIKISHAN S,
HCL Infosystems Ltd.,rk_damani,Bought,2016-03-30,2.2308,520000,42.9,,,,GOPIKISHAN SHIVKISHAN DAMANI,
HLV Ltd.,rk_damani,Bought,2016-03-30,4.0365,2300000,17.55,,,,DAMANI GOPIKISHAN S,
HCL Infosystems Ltd.,rk_damani,Bought,2016-03-28,6.5475,1500000,43.65,,,,GOPIKISHAN SHIVKISHAN DAMANI,
HCL Infosystems Ltd.,rk_damani,Bought,2016-03-28,6.5475,1500000,43.65,,,,GOPIKISHAN SHIVKISHAN DAMANI,
Prozone Realty Ltd.,rk_damani,Bought,2016-03-28,3.444,1400000,24.6,,,,DAMANI GOPIKISHAN S,
Prozone Realty Ltd.,rk_damani,Bought,2016-03-28,3.444,1400000,24.6,,,,DAMANI GOPIKISHAN S,
Mahindra Lifespace Developers Ltd.,ashish-dhawan,Sold,2016-02-24,12.640455636,269026,469.86,,,,ASHISH DHAWAN,
Everest Industries Ltd.,reliance-group,Sold,2016-02-19,11.588930040000001,574278,201.8,,,,RELIANCE MUTUAL FUND RELIANCE MID AND SMALL CAP FUND,
Intrasoft Technologies Ltd.,massachusetts,Bought,2016-02-08,2.7362016,95007,288.0,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY II,
Speciality Restaurants Ltd.,kedia,Bought,2016-02-01,3.745,350000,107.0,,,,KEDIA SECURITIES PRIVATE LIMITED,
TRF Ltd.,dilipkumar-lakhi,Bought,2016-01-29,3.8947018,131912,295.25,,,,DILIPKUMAR VISHINDAS LAKHI,
Himadri Speciality Chemical Ltd.,dilipkumar-lakhi,Bought,2016-01-28,12.9262,9800000,13.19,,,,DILIPKUMAR VISHINDAS LAKHI,
Andhra Paper Ltd.,dilipkumar-lakhi,Bought,2016-01-19,4.5998,200000,229.99,,,,DILIPKUMAR VISHINDAS LAKHI,
Radico Khaitan Ltd.,ashish-dhawan,Sold,2016-01-19,21.602,2000000,108.01,,,,ASHISH DHAWAN,
Karnataka Bank Ltd.,kedia,Bought,2016-01-18,9.932,1000000,99.32,,,,KEDIA SECURITIES PRIVATE LTD,
Megasoft Ltd.,ashish-dhawan,Sold,2016-01-15,0.238825173,233913,10.21,,,,ASHISH DHAWAN,
Megasoft Ltd.,ashish-dhawan,Sold,2016-01-12,0.666206387,508943,13.09,,,,ASHISH DHAWAN,
Megasoft Ltd.,ashish-dhawan,Sold,2016-01-08,0.619040876,469682,13.18,,,,ASHISH DHAWAN,
Cyber Media (India) Ltd.,ashish-dhawan,Sold,2016-01-07,0.47773492199999995,342954,13.93,,,,ASHISH DHAWAN,
Megasoft Ltd.,ashish-dhawan,Sold,2016-01-07,0.4485962,345074,13.0,,,,ASHISH DHAWAN,
Cyber Media (India) Ltd.,ashish-dhawan,Sold,2016-01-06,0.1333,100000,13.33,,,,ASHISH DHAWAN,
Royal Orchid Hotels Ltd.,ashish-kacholia,Bought,2016-01-05,1.51647192,154160,98.37,,,,ASHISH RAMCHANDRA KACHOLIA,
Royal Orchid Hotels Ltd.,ashish-kacholia,Bought,2016-01-04,2.442959196,278178,87.82,,,,ASHISH RAMCHANDRA KACHOLIA,
Reliance Chemotex Industries Ltd.,ashok-kumar-jain,Bought,2015-12-22,0.096075,21000,45.75,,,,ASHOK KUMAR JAIN,
MT Educare Ltd.,ashish-kacholia,Bought,2015-12-18,4.309060057,258043,166.99,,,,ASHISH RAMCHANDRA KACHOLIA,
Just Dial Ltd.,sequoia,Sold,2015-12-11,100.08,1112000,900.0,,,,SEQUOIA CAPITAL INDIA INVESTMENTS III,
Repro India Ltd.,kedia,Bought,2015-12-10,4.1108125,96725,425.0,906491.0,821.8504099875233,-396.85040998752334,VIJAY KISHANLAL KEDIA,-0.48
Just Dial Ltd.,sequoia,Sold,2015-11-26,34.59312,360000,960.92,,,,SEQUOIA CAPITAL INDIA INVESTMENTS III,
Shilp Gravures Ltd.,ashok-kumar-jain,Sold,2015-11-26,0.292178266,33919,86.14,,,,ASHOK KUMAR JAIN,
Heritage Foods Ltd.,kedia,Bought,2015-11-06,5.340465,117000,456.45,,,,KEDIA SECURITIES PRIVATE LIMITED,
Jet Airways (India) Ltd.,jhunjhunwala,Bought,2015-10-30,50.51982,1195000,422.76,,,,RARE ENTERPRISES,
Uniply Decor Ltd.,rameshdamani,Bought,2015-10-27,0.1509,150000,10.06,,,,RAMESH S DAMANI FINANCE PVT LTD,
GOCL Corporation Ltd.,dilipkumar-lakhi,Bought,2015-09-30,3.4721159740000003,248026,139.99,677043.0,539.6998418121153,-399.7098418121153,DILIPKUMAR VISHINDAS LAKHI,-0.28
Manappuram Finance Ltd.,ashish-dhawan,Bought,2015-09-11,18.18983942,9004871,20.2,,,,ASHISH DHAWAN,
Delta Corp Ltd.,jhunjhunwala,Bought,2015-08-20,24.696,3500000,70.56,,,,JHUNJHUNWALA REKHA R,
Greenply Industries Ltd.,ashish-dhawan,Sold,2015-08-05,32.988387936,343536,960.26,,,,ASHISH DHAWAN,
Greenply Industries Ltd.,ashish-dhawan,Sold,2015-08-04,17.2827,180000,960.15,,,,ASHISH DHAWAN,
AYM Syntex Ltd.,ashish-kacholia,Bought,2015-08-03,3.769807308,289007,130.44,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Inditrade Capital Ltd.,ashish-dhawan,Sold,2015-08-03,0.43046274799999995,196918,21.86,,,,ASHISH DHAWAN,
AYM Syntex Ltd.,ashish-kacholia,Bought,2015-07-31,7.647457775999999,615143,124.32,,,,ASHISH RAMESHCHANDRA KACHOLIA,
AYM Syntex Ltd.,ashish-kacholia,Bought,2015-07-30,3.4933968,295850,118.08,,,,ASHISH RAMESHCHANDRA KACHOLIA,
Allsec Technologies Ltd.,ashish-dhawan,Sold,2015-07-30,1.2744,360000,35.4,,,,ASHISH DHAWAN,
NIIT Ltd.,kedia,Bought,2015-07-30,8.087,1000000,80.87,,,,KEDIA SECURITIES PRIVATE LIMITED,
Allsec Technologies Ltd.,ashish-dhawan,Sold,2015-07-29,0.3391296,99744,34.0,,,,ASHISH DHAWAN,
Prism Medico and Pharmacy Ltd.,ashok-kumar-jain,Sold,2015-07-27,0.02646,10000,26.46,,,,ASHOKKUMAR NANAKCHAND JAIN,
Sunil Hitech Engineers Ltd.,ashish-kacholia,Bought,2015-07-27,3.59326,110000,326.66,,,,SURYAVANSHI COMMOTRADE PVT LTD,
Prism Medico and Pharmacy Ltd.,ashok-kumar-jain,Bought,2015-07-24,0.04023,15000,26.82,,,,ASHOKKUMAR NANAKCHAND JAIN,
Sunil Hitech Engineers Ltd.,ashish-kacholia,Bought,2015-07-24,5.996634279999999,189527,316.4,,,,SURYAVANSHI COMMOTRADE PVT LTD,
Gayatri Projects Ltd.,ashish-dhawan,Sold,2015-07-23,9.44571,255000,370.42,,,,ASHISH DHAWAN,
Thangamayil Jewellery Ltd.,madhusudan-kela,Sold,2015-07-15,1.99395,105000,189.9,,,,MADHURI MADHUSUDAN KELA,
